geoid,index,latitude,longitude,area_in_m,confidence,geometry,plus_code,taxable,tax
17093,17093,5.74622404,-0.22886031,201.63,0.8822,"POLYGON ((-0.228816205972555 5.74632591919847, -0.228759687562039 5.74627065750825, -0.2288188719568283 5.746209931678805, -0.2288819349377182 5.7462584783473964, -0.228816205972555 5.74632591919847))",6CQXPQWC+FFJV,1,0
67934,67934,5.75726335,-0.22124331,159.7866,0.9186,"POLYGON ((-0.221308809602677 5.75721388754428, -0.221308419187809 5.75731332833263, -0.221177803886427 5.75731281386693, -0.22117819432395 5.75721337308973, -0.221308809602677 5.75721388754428))",6CQXQQ4H+WG2C,1,0
27281,27281,5.7498729,-0.22763433,208.8781,0.9215,"POLYGON ((-0.227683377211255 5.74996329127563, -0.227532621738992 5.74985854449494, -0.2275488457520316 5.74983511918146, -0.2276922942165737 5.749950416305424, -0.227683377211255 5.74996329127563))",6CQXPQXC+WWXW,1,0
183627,183627,5.75025758,-0.22630174,23.9499,0.8207,"POLYGON ((-0.226288092944368 5.75022939359356, -0.226331270825929 5.75024724245245, -0.226315396079313 5.75028576826532, -0.226272218196546 5.7502679194041, -0.226288092944368 5.75022939359356))",6CQXQQ2F+4F47,1,0
117105,117105,5.75186745,-0.22825523,130.4468,0.9164,"POLYGON ((-0.228221256625524 5.75180269347709, -0.228323532592547 5.75184156847994, -0.228289196178746 5.75193219384304, -0.228186920203438 5.75189331882724, -0.228221256625524 5.75180269347709))",6CQXQQ2C+PMXQ,1,0
130269,130269,5.75231163,-0.2326268,34.2316,0.6714,"POLYGON ((-0.232603231858364 5.75227767146183, -0.232638418804261 5.75228171172543, -0.2326356673602 5.75230575112526, -0.232663140420589 5.75230890565822, -0.232659668730244 5.75233923786103, -0.232597008719674 5.75233204306183, -0.232603231858364 5.75227767146183))",6CQXQQ28+WWHH,1,0
64259,64259,5.75305339,-0.23042202,224.2746,0.9237,"POLYGON ((-0.230376737326943 5.75296871043783, -0.230512232078083 5.75302077589341, -0.230467307605556 5.75313806174411, -0.230331812840906 5.75308599626665, -0.230376737326943 5.75296871043783))",6CQXQQ39+6RG3,1,0
121373,121373,5.75309955,-0.22943,391.0523,0.9369,"POLYGON ((-0.229360447069053 5.75299308497975, -0.229529834565569 5.75303961468573, -0.229518933940172 5.75307942471067, -0.229542308045183 5.75308584543079, -0.229516791178184 5.75317903520231, -0.229493417070221 5.75317261447933, -0.229485565490107 5.75320128910226, -0.229316177962454 5.75315475936215, -0.229360447069053 5.75299308497975))",6CQXQQ3C+66PR,1,0
42504,42504,5.7532445,-0.23179856,21.7496,0.7816,"POLYGON ((-0.23176386711521 5.75323054218346, -0.231780471823021 5.75321174533619, -0.231833227782275 5.75325849809344, -0.231816623073906 5.75327729494239, -0.23176386711521 5.75323054218346))",6CQXQQ39+77WM,1,0
50175,50175,5.7550474,-0.2300174,325.4291,0.9333,"POLYGON ((-0.2299576 5.754949, -0.230119 5.7549934, -0.2300772 5.7551458, -0.2299158 5.7551014, -0.2299576 5.754949))",6CQXQQ49+2X9V,1,0
72625,72625,5.75587964,-0.23037829,199.2076,0.8331,"POLYGON ((-0.230333618079998 5.75580148479154, -0.23045690541822 5.75583594035456, -0.230422958082146 5.75595779730548, -0.230299670726694 5.75592334172358, -0.230333618079998 5.75580148479154))",6CQXQQ49+9R55,1,0
48354,48354,5.75619417,-0.22700795,13.9148,0.6862,"POLYGON ((-0.227007299684665 5.75616820383131, -0.227030060676947 5.75620772821211, -0.227008586933885 5.75622013384058, -0.226985825943487 5.75618060945937, -0.227007299684665 5.75616820383131))",6CQXQQ4F+F5HP,1,0
250705,250705,5.75626061,-0.22813548,72.4069,0.8933,"POLYGON ((-0.228119235533968 5.75620628994824, -0.22819168423486 5.75626738523588, -0.228151721440332 5.75631492571488, -0.228079272742701 5.7562538304214, -0.228119235533968 5.75620628994824))",6CQXQQ4C+GP5G,1,0
247250,247250,5.75665088,-0.22839045,84.279,0.8769,"POLYGON ((-0.228403628202148 5.75658734760224, -0.228449771357122 5.7566247998685, -0.228377263805081 5.75671441815023, -0.228331120652804 5.75667696587704, -0.228403628202148 5.75658734760224))",6CQXQQ4C+MJ94,1,0
134356,134356,5.7572592,-0.22752534,224.5586,0.9198,"POLYGON ((-0.227559274235938 5.75715889222977, -0.227626621162299 5.757228778942, -0.227491400580175 5.75735950108519, -0.227424053670235 5.75728961435777, -0.227559274235938 5.75715889222977))",6CQXQQ4C+WX56,1,0
35941,35941,5.75734002,-0.22942265,26.3787,0.6505,"POLYGON ((-0.229412602161488 5.7573088217956, -0.229454236532548 5.75733142698187, -0.229432693128711 5.75737123232749, -0.229391058757533 5.75734862713891, -0.229412602161488 5.7573088217956))",6CQXQQ4C+W6PM,1,0
128493,128493,5.75776238,-0.22856881,14.6006,0.7856,"POLYGON ((-0.228550929382635 5.75774397446356, -0.228593110144989 5.75775418880136, -0.228586693273367 5.75778077217665, -0.228544512509381 5.75777055783736, -0.228550929382635 5.75774397446356))",6CQXQQ5C+4H3H,1,0
200406,200406,5.75890807,-0.2278393,87.3349,0.7936,"POLYGON ((-0.227867567888514 5.7588529126597, -0.227900980990681 5.7589132972336, -0.227811039505313 5.75896322377463, -0.227777626414978 5.7589028391985, -0.227867567888514 5.7588529126597))",6CQXQQ5C+HV76,1,0
162525,162525,5.75910013,-0.22709824,14.9748,0.679,"POLYGON ((-0.227111931190022 5.75907901341486, -0.227114728055906 5.75911915101982, -0.227084547593989 5.7591212607467, -0.227081750730319 5.75908112314259, -0.227111931190022 5.75907901341486))",6CQXQQ5F+J5R5,1,0
250729,250729,5.75930613,-0.22629881,9.005,0.7243,"POLYGON ((-0.226290783128035 5.75928813610107, -0.22631840971275 5.75930455018319, -0.226306801780638 5.75932414970954, -0.226279175195991 5.75930773562681, -0.226290783128035 5.75928813610107))",6CQXQQ5F+PFG7,1,0
68864,68864,5.7584369,-0.22487299,8.6885,0.6913,"POLYGON ((-0.22488438421858 5.75842160420493, -0.224890502766864 5.75844438069655, -0.224861587217966 5.75845217315334, -0.224855468671099 5.7584293966621, -0.22488438421858 5.75842160420493))",6CQXQQ5G+93CC,1,0
208108,208108,5.75861112,-0.2247013,113.7412,0.8993,"POLYGON ((-0.224707830387451 5.75853674113036, -0.224759322973927 5.75865809473018, -0.224694886314196 5.75868552348754, -0.224643201307653 5.75856425180207, -0.224707830387451 5.75853674113036))",6CQXQQ5G+C4VG,1,0
25407,25407,5.75871391,-0.2244715,13.082,0.6857,"POLYGON ((-0.224448925316908 5.75868530122292, -0.224489458939168 5.75871089350373, -0.224494514620232 5.75872638277213, -0.224465441495985 5.75873590243221, -0.224448925316908 5.75868530122292))",6CQXQQ5G+F6JH,1,0
82224,82224,5.75895419,-0.22461485,67.7467,0.6615,"POLYGON ((-0.224635203593864 5.75890745169283, -0.224670008148677 5.75898254602864, -0.224640329828712 5.75899634506697, -0.224627769228272 5.75896924430305, -0.22457976994 5.75899156173497, -0.224557595739804 5.75894353573467, -0.224635203593864 5.75890745169283))",6CQXQQ5G+H5J3,1,0
241464,241464,5.75934538,-0.22434536,17.5434,0.7119,"POLYGON ((-0.224337323021268 5.75931981375125, -0.224371098596439 5.7593380454117, -0.224353086404131 5.75937089611244, -0.224319868549264 5.75935296550169, -0.224337323021268 5.75931981375125))",6CQXQQ5G+P7JX,1,0
163917,163917,5.7593599,-0.22456354,28.249,0.8019,"POLYGON ((-0.224570807175733 5.75932507846782, -0.224598163089192 5.75935196844215, -0.224556266144043 5.7593947270152, -0.224528910232022 5.75936783703914, -0.224570807175733 5.75932507846782))",6CQXQQ5G+P5V9,1,0
148554,148554,5.75946431,-0.22405789,42.9549,0.8188,"POLYGON ((-0.224080858292795 5.75942462693966, -0.224103457543782 5.7594612845297, -0.224035169369808 5.75950411566168, -0.224012303316445 5.75946702528902, -0.224080858292795 5.75942462693966))",6CQXQQ5G+Q9PC,1,0
147999,147999,5.75949458,-0.2246723,35.6017,0.7164,"POLYGON ((-0.224716244121964 5.75949685733564, -0.224692454376085 5.7595187199043, -0.224676411935941 5.7595012077779, -0.224646924041275 5.75952830689079, -0.224627071067579 5.75950663513509, -0.224680348705772 5.75945767345655, -0.224716244121964 5.75949685733564))",6CQXQQ5G+Q4WM,1,0
87522,87522,5.75959568,-0.22512786,51.7114,0.8706,"POLYGON ((-0.225127312692334 5.75954979749924, -0.225173509513932 5.75959512776563, -0.225129013292998 5.75964154311439, -0.225081895707791 5.75959622996589, -0.225127312692334 5.75954979749924))",6CQXQQ5F+RWQX,1,0
125356,125356,5.75965999,-0.22506565,28.9515,0.7575,"POLYGON ((-0.225029435341524 5.7596498632793, -0.22505439032055 5.75962435034112, -0.225101777990773 5.75966995307149, -0.22507708147432 5.75969571474056, -0.225029435341524 5.7596498632793))",6CQXQQ5F+VX79,1,0
169797,169797,5.7599178,-0.22502764,65.2318,0.8389,"POLYGON ((-0.225027933949341 5.75986758261016, -0.225081771688183 5.75992671108637, -0.225043331455255 5.75996182306297, -0.225023880748212 5.75994046089691, -0.225007411058058 5.75995550459539, -0.224973024030494 5.75991773828053, -0.225027933949341 5.75986758261016))",6CQXQQ5F+XX9J,1,0
208167,208167,5.75996021,-0.22505848,16.3775,0.6778,"POLYGON ((-0.225062034599314 5.75993433949199, -0.225084474695672 5.75995819609357, -0.225054910961103 5.7599860929023, -0.225032470865723 5.75996223629949, -0.225062034599314 5.75993433949199))",6CQXQQ5F+XXPC,1,0
176985,176985,5.76058121,-0.22512502,192.1876,0.9064,"POLYGON ((-0.22509368302337 5.76049366615303, -0.225217444661995 5.76059013767942, -0.225156358753686 5.76066875279523, -0.225032597120839 5.76057228125281, -0.22509368302337 5.76049366615303))",6CQXQQ6F+6WQ9,1,0
125476,125476,5.76108059,-0.22467217,38.899,0.8547,"POLYGON ((-0.224678409989629 5.76103787852982, -0.224711694733375 5.76106339003301, -0.224665918534472 5.76112330374587, -0.224632633791699 5.76109779223942, -0.224678409989629 5.76103787852982))",6CQXQQ6G+C4P7,1,0
223197,223197,5.76123593,-0.22471864,24.4431,0.7648,"POLYGON ((-0.224750451983127 5.76123173039428, -0.224714129296644 5.76126775836526, -0.22468682272302 5.76124014098314, -0.224723145408085 5.76120411301382, -0.224750451983127 5.76123173039428))",6CQXQQ6G+F4VC,1,0
203201,203201,5.76244243,-0.22360865,27.7078,0.8186,"POLYGON ((-0.22363924180794 5.76241831057956, -0.223605993734153 5.76248132963324, -0.22357805479845 5.76246654264322, -0.223611302873052 5.7624035235917, -0.22363924180794 5.76241831057956))",6CQXQQ6G+XHCP,1,0
112121,112121,5.76314422,-0.22406459,82.3916,0.8485,"POLYGON ((-0.224069388646491 5.76308202023782, -0.224120543880357 5.76311680766775, -0.22405979569633 5.76320642152381, -0.224008640463221 5.76317163408635, -0.224069388646491 5.76308202023782))",6CQXQQ7G+793Q,1,0
60085,60085,5.76387391,-0.22492669,87.9444,0.8379,"POLYGON ((-0.224931409998658 5.76381149855973, -0.224985557992724 5.76385292005662, -0.22492197292142 5.763936304445, -0.22486782492984 5.76389488294059, -0.224931409998658 5.76381149855973))",6CQXQQ7G+G2WV,1,0
127680,127680,5.76409031,-0.22357199,133.8048,0.9071,"POLYGON ((-0.223593895304285 5.7640059756347, -0.223647651964875 5.76404729464699, -0.223550083325629 5.76417463476204, -0.223496326668927 5.76413331573831, -0.223593895304285 5.7640059756347))",6CQXQQ7G+JHMP,1,0
121205,121205,5.76411427,-0.22362322,15.8414,0.6522,"POLYGON ((-0.223633674883683 5.76409112355151, -0.2236461702044 5.76412507832046, -0.223612781314306 5.76413740429382, -0.223600285996031 5.76410344952462, -0.223633674883683 5.76409112355151))",6CQXQQ7G+JHRC,1,0
120286,120286,5.7595031,-0.2312881,447.2385,0.9442,"POLYGON ((-0.231362386898226 5.75933404691471, -0.231440998910428 5.75939984353084, -0.231213806228929 5.75967215087379, -0.231135194234954 5.75960635422201, -0.231362386898226 5.75933404691471))",6CQXQQ59+RF45,1,0
249756,249756,5.75989263,-0.22577505,21.986,0.6728,"POLYGON ((-0.22574480557164 5.75988481956647, -0.225769940341545 5.75986177115335, -0.225805298519213 5.75990045262145, -0.225780163747827 5.7599235010363, -0.22574480557164 5.75988481956647))",6CQXQQ5F+XM5J,1,0
207053,207053,5.76007825,-0.23040594,103.1945,0.7115,"POLYGON ((-0.230480629727403 5.76003975237466, -0.230408336712283 5.7601427043955, -0.230317449713943 5.76007868047624, -0.230337414004658 5.76005024946707, -0.230387663915418 5.76008564722784, -0.230439992638868 5.76001112622586, -0.230480629727403 5.76003975237466))",6CQXQQ69+2RQ2,1,0
219701,219701,5.76066626,-0.22754414,25.4116,0.7615,"POLYGON ((-0.227555653628903 5.76063527285563, -0.227577134980486 5.76066719315873, -0.227532637952496 5.76069723341158, -0.227511156603298 5.76066531310766, -0.227555653628903 5.76063527285563))",6CQXQQ6C+7X8P,1,0
220553,220553,5.76310029,-0.22667372,14.9586,0.6559,"POLYGON ((-0.226692473123723 5.76308346031631, -0.226695221877323 5.76311342118151, -0.226654976750182 5.76311712516368, -0.226652227998829 5.76308716429788, -0.226692473123723 5.76308346031631))",6CQXQQ7F+68W3,1,0
154692,154692,5.7645325,-0.22582828,86.0482,0.7922,"POLYGON ((-0.225806989071019 5.76447724706908, -0.225884444005832 5.76451398701892, -0.225849565566804 5.76458775019301, -0.225772110628694 5.76455101023486, -0.225806989071019 5.76447724706908))",6CQXQQ7F+RM77,1,0
194899,194899,5.76460724,-0.2256792,7.4424,0.6537,"POLYGON ((-0.225687920734283 5.76459216697693, -0.225694462871979 5.7646155884936, -0.22567050739048 5.76462230094899, -0.225663965254105 5.76459887943261, -0.225687920734283 5.76459216697693))",6CQXQQ7F+RPW7,1,0
242543,242543,5.76498651,-0.21820046,529.5948,0.9029,"POLYGON ((-0.21824313679627 5.76483213940925, -0.218353107387531 5.76493873819879, -0.218157785913844 5.76514087502895, -0.218047815357038 5.76503427619986, -0.21824313679627 5.76483213940925))",6CQXQQ7J+XPVG,1,0
220135,220135,5.74682479,-0.2285122,32.0641,0.7279,"POLYGON ((-0.228503361890337 5.74678965353651, -0.228546107142854 5.74681214887596, -0.228521041391466 5.74685993210487, -0.228478296138317 5.74683743676203, -0.228503361890337 5.74678965353651))",6CQXPQWC+PHHW,1,0
187039,187039,5.74879694,-0.23136101,7.7251,0.654,"POLYGON ((-0.231378001899082 5.74878961048131, -0.231374546411086 5.7488095786442, -0.231344016307217 5.74880427839813, -0.2313474717961 5.74878431023593, -0.231378001899082 5.74878961048131))",6CQXPQX9+GF6V,1,0
92750,92750,5.75039502,-0.22728458,13.2656,0.7079,"POLYGON ((-0.227293804170057 5.75037132663574, -0.22730941194251 5.75038968130199, -0.227275362567141 5.75041872804699, -0.227259754795763 5.75040037337997, -0.227293804170057 5.75037132663574))",6CQXQQ2F+534X,1,0
217610,217610,5.75264919,-0.22949506,11.8608,0.6561,"POLYGON ((-0.229514225998045 5.75263846493628, -0.229504892385508 5.75266884912382, -0.229475905085871 5.7526599160615, -0.22948523869916 5.75262953187478, -0.229514225998045 5.75263846493628))",6CQXQQ3C+362R,1,0
179677,179677,5.7527613,-0.23211516,26.7244,0.7154,"POLYGON ((-0.232121657379754 5.75272889138953, -0.232146794706623 5.75277070252666, -0.232108664959578 5.75279370005937, -0.232083527636024 5.75275188892147, -0.232121657379754 5.75272889138953))",6CQXQQ39+452F,1,0
131859,131859,5.75297128,-0.22917867,25.0411,0.8288,"POLYGON ((-0.229170139264429 5.75293897246551, -0.229204633831145 5.75295029520645, -0.229187198517693 5.75300358190397, -0.229152703949313 5.7529922591603, -0.229170139264429 5.75293897246551))",6CQXQQ3C+58PV,1,0
239366,239366,5.75547655,-0.23170949,9.3952,0.6504,"POLYGON ((-0.231700723589249 5.75545904014096, -0.23172748253356 5.75546893073728, -0.231718227465416 5.75549405030655, -0.231691468520331 5.75548415970928, -0.231700723589249 5.75545904014096))",6CQXQQ49+58V3,1,0
109302,109302,5.75313321,-0.23313911,123.9825,0.9363,"POLYGON ((-0.233180534485894 5.75306843330085, -0.233215898141316 5.75313477589826, -0.233097683770732 5.75319799153193, -0.233062320132252 5.75313164893197, -0.233180534485894 5.75306843330085))",6CQXQQ38+7P58,1,0
66375,66375,5.76060192,-0.21824014,112.6629,0.9122,"POLYGON ((-0.218230947250352 5.76053315175654, -0.218302769213045 5.76057227031771, -0.218249338696593 5.76067068091352, -0.218177516731513 5.76063156234139, -0.218230947250352 5.76053315175654))",6CQXQQ6J+6PR3,1,0
134060,134060,5.76144857,-0.22176469,47.1264,0.6951,"POLYGON ((-0.221798772284047 5.761414314981, -0.221788248392034 5.76148379695308, -0.221721570322435 5.76147366567328, -0.221726428780229 5.76144158866881, -0.221750176281506 5.76144519694077, -0.221755841721162 5.76140779197694, -0.221798772284047 5.761414314981))",6CQXQQ6H+H7HW,1,0
98924,98924,5.75597235,-0.22612189,159.174,0.8934,"POLYGON ((-0.226041415322573 5.75596689005451, -0.226117650450718 5.75589167429101, -0.226202367137926 5.75597781341626, -0.226126131998518 5.75605302919073, -0.226041415322573 5.75596689005451))",6CQXQQ4F+9HJR,1,0
86042,86042,5.75657693,-0.2285253,52.0404,0.8185,"POLYGON ((-0.228526345795974 5.75653015491785, -0.228570765328952 5.75656620818372, -0.22852425629645 5.75662369271528, -0.228479836765654 5.75658763944492, -0.228526345795974 5.75653015491785))",6CQXQQ4C+JHQ2,1,0
133918,133918,5.75682545,-0.22818888,70.9955,0.8521,"POLYGON ((-0.228214849274174 5.75676140272768, -0.228248236767505 5.75679016774333, -0.228162918446611 5.75688951260125, -0.228129530956742 5.75686074757927, -0.228214849274174 5.75676140272768))",6CQXQQ4C+PPM5,1,0
92945,92945,5.75865378,-0.22637638,38.1575,0.6636,"POLYGON ((-0.226337780880111 5.75863759338151, -0.226372638104309 5.75861202524652, -0.226414988152712 5.75866994527577, -0.226380130924284 5.7586955134121, -0.226337780880111 5.75863759338151))",6CQXQQ5F+FC95,1,0
74016,74016,5.7589627,-0.22473592,47.3895,0.7936,"POLYGON ((-0.224762766641705 5.758919601073, -0.224786075088334 5.75895392977693, -0.224709078757393 5.75900579924803, -0.224685770139261 5.75897147028113, -0.224762766641705 5.758919601073))",6CQXQQ5G+H4JF,1,0
66070,66070,5.75911898,-0.22628955,48.058,0.8009,"POLYGON ((-0.226302533785247 5.75907584617916, -0.226334511824566 5.7591200663291, -0.226276567554508 5.75916210243461, -0.226244589520364 5.75911788228253, -0.226302533785247 5.75907584617916))",6CQXQQ5F+JFWP,1,0
65813,65813,5.75916331,-0.22817123,5.4953,0.675,"POLYGON ((-0.228179923992583 5.75915112245159, -0.228184145513529 5.75917087109958, -0.228162517412644 5.75917550909425, -0.228158295892574 5.75915576044645, -0.228179923992583 5.75915112245159))",6CQXQQ5C+MP8G,1,0
167215,167215,5.75924613,-0.22476362,50.147,0.7269,"POLYGON ((-0.224761521145738 5.75919677523997, -0.224806063439377 5.75927164584689, -0.224765570780288 5.75929532088903, -0.224721244357887 5.75922081312484, -0.224761521145738 5.75919677523997))",6CQXQQ5G+M3XW,1,0
19202,19202,5.75929565,-0.22501259,49.0338,0.7187,"POLYGON ((-0.2249649 5.7592743, -0.2249955 5.7592462, -0.2250544 5.7593106, -0.2250603 5.759317, -0.2250297 5.7593451, -0.2249649 5.7592743))",6CQXQQ5F+PX9W,1,0
33003,33003,5.75937071,-0.22417537,30.1494,0.7892,"POLYGON ((-0.224175603014421 5.75933502869753, -0.224209770490367 5.75936143811049, -0.224175132721766 5.75940639373703, -0.224140965246831 5.75937998432159, -0.224175603014421 5.75933502869753))",6CQXQQ5G+P8WV,1,0
22479,22479,5.75952853,-0.22441397,38.7031,0.8237,"POLYGON ((-0.22442175298248 5.75948725904882, -0.224454271550242 5.75951690684847, -0.22440618713294 5.75956981505509, -0.224373668567396 5.75954016725238, -0.22442175298248 5.75948725904882))",6CQXQQ5G+R685,1,0
221966,221966,5.75959938,-0.22447666,30.1866,0.7182,"POLYGON ((-0.224484516564497 5.7595651499211, -0.224511397047915 5.75960417400297, -0.224468795319051 5.75963361220114, -0.224441914839148 5.75959458811797, -0.224484516564497 5.7595651499211))",6CQXQQ5G+R6JW,1,0
141714,141714,5.75985315,-0.22551259,26.8449,0.6541,"POLYGON ((-0.225500374370522 5.75981832907176, -0.225527779431649 5.75982681859495, -0.225521522130317 5.7598470820671, -0.225541673476579 5.75985332453822, -0.22553234696254 5.75988352726298, -0.225484790552872 5.75986879526595, -0.225500374370522 5.75981832907176))",6CQXQQ5F+WQX4,1,0
145164,145164,5.76005435,-0.22476197,12.5044,0.6813,"POLYGON ((-0.224774210804436 5.76003179212548, -0.224787141232256 5.76004949781387, -0.22474974212156 5.760076897165, -0.22473681169521 5.76005919147612, -0.224774210804436 5.76003179212548))",6CQXQQ6G+23H4,1,0
